발생연도,성별,국제질병분류,암종,연령군,발생자수,조발생률
2001,남녀전체,13. C56,난소,50-54세,138,5.8
2001,남녀전체,13. C56,난소,55-59세,152,7.4
2001,남녀전체,13. C56,난소,60-64세,120,6.5
2001,남녀전체,13. C56,난소,65-69세,116,8.3
2001,남녀전체,13. C56,난소,70-74세,68,7.3
2001,남녀전체,13. C56,난소,75-79세,46,7.6
2001,남녀전체,13. C56,난소,80-84세,33,10.2
2001,남녀전체,13. C56,난소,85세이상,22,11.2
2001,남녀전체,13. C56,난소,연령전체,1354,2.8
2001,남자,13. C56,난소,00-04세,0,
2001,남자,13. C56,난소,05-09세,0,
2001,남자,13. C56,난소,10-14세,0,
2001,남자,13. C56,난소,15-19세,0,
2001,남자,13. C56,난소,20-24세,0,
2001,남자,13. C56,난소,25-29세,0,
2001,남자,13. C56,난소,30-34세,0,
2001,남자,13. C56,난소,35-39세,0,
2001,남자,13. C56,난소,40-44세,0,
2001,남자,13. C56,난소,45-49세,0,
2001,남자,13. C56,난소,50-54세,0,
2001,남자,13. C56,난소,55-59세,0,
2001,남자,13. C56,난소,60-64세,0,
2001,남자,13. C56,난소,65-69세,0,
2001,남자,13. C56,난소,70-74세,0,
2001,남자,13. C56,난소,75-79세,0,
2001,남자,13. C56,난소,80-84세,0,
2001,남자,13. C56,난소,85세이상,0,
2001,남자,13. C56,난소,연령전체,0,
2001,여자,13. C56,난소,00-04세,2,0.1
2001,여자,13. C56,난소,05-09세,9,0.5
2001,여자,13. C56,난소,10-14세,14,0.9
2001,여자,13. C56,난소,15-19세,42,2.4
2001,여자,13. C56,난소,20-24세,46,2.4
2001,여자,13. C56,난소,25-29세,61,2.9
2001,여자,13. C56,난소,30-34세,62,2.8
2001,여자,13. C56,난소,35-39세,93,4.5
2001,여자,13. C56,난소,40-44세,153,7.3
2001,여자,13. C56,난소,45-49세,177,11.4
2001,여자,13. C56,난소,50-54세,138,11.6
2001,여자,13. C56,난소,55-59세,152,14.4
2001,여자,13. C56,난소,60-64세,120,12.2
2001,여자,13. C56,난소,65-69세,116,14.5
2001,여자,13. C56,난소,70-74세,68,11.7
2001,여자,13. C56,난소,75-79세,46,11.7
2001,여자,13. C56,난소,80-84세,33,14.8
2001,여자,13. C56,난소,85세이상,22,14.7
2001,여자,13. C56,난소,연령전체,1354,5.7
2002,남녀전체,13. C56,난소,00-04세,1,0
2002,남녀전체,13. C56,난소,05-09세,7,0.2
2002,남녀전체,13. C56,난소,10-14세,26,0.8
2002,남녀전체,13. C56,난소,15-19세,34,1
2002,남녀전체,13. C56,난소,20-24세,43,1.1
2002,남녀전체,13. C56,난소,25-29세,64,1.5
2002,남녀전체,13. C56,난소,30-34세,66,1.4
2002,남녀전체,13. C56,난소,35-39세,95,2.2
2002,남녀전체,13. C56,난소,40-44세,155,3.5
2002,남녀전체,13. C56,난소,45-49세,175,5.2
2002,남녀전체,13. C56,난소,50-54세,127,5.1
2002,남녀전체,13. C56,난소,55-59세,144,7.1
2002,남녀전체,13. C56,난소,60-64세,150,7.7
2002,남녀전체,13. C56,난소,65-69세,136,9.2
2002,남녀전체,13. C56,난소,70-74세,105,10.8
2002,남녀전체,13. C56,난소,75-79세,73,11.7
2002,남녀전체,13. C56,난소,80-84세,49,14.1
2002,남녀전체,13. C56,난소,85세이상,22,10.6
2002,남녀전체,13. C56,난소,연령전체,1472,3.1
2002,남자,13. C56,난소,00-04세,0,
2002,남자,13. C56,난소,05-09세,0,
2002,남자,13. C56,난소,10-14세,0,
2002,남자,13. C56,난소,15-19세,0,
2002,남자,13. C56,난소,20-24세,0,
2002,남자,13. C56,난소,25-29세,0,
2002,남자,13. C56,난소,30-34세,0,
2002,남자,13. C56,난소,35-39세,0,
2002,남자,13. C56,난소,40-44세,0,
2002,남자,13. C56,난소,45-49세,0,
2002,남자,13. C56,난소,50-54세,0,
2002,남자,13. C56,난소,55-59세,0,
2002,남자,13. C56,난소,60-64세,0,
2002,남자,13. C56,난소,65-69세,0,
2002,남자,13. C56,난소,70-74세,0,
2002,남자,13. C56,난소,75-79세,0,
2002,남자,13. C56,난소,80-84세,0,
2002,남자,13. C56,난소,85세이상,0,
2002,남자,13. C56,난소,연령전체,0,
2002,여자,13. C56,난소,00-04세,1,0.1
2002,여자,13. C56,난소,05-09세,7,0.4
2002,여자,13. C56,난소,10-14세,26,1.7
2002,여자,13. C56,난소,15-19세,34,2.1
2002,여자,13. C56,난소,20-24세,43,2.2
2002,여자,13. C56,난소,25-29세,64,3.1
2002,여자,13. C56,난소,30-34세,66,2.9
2002,여자,13. C56,난소,35-39세,95,4.6
2002,여자,13. C56,난소,40-44세,155,7.2
2002,여자,13. C56,난소,45-49세,175,10.5
2002,여자,13. C56,난소,50-54세,127,10.4
2002,여자,13. C56,난소,55-59세,144,13.8
2002,여자,13. C56,난소,60-64세,150,14.5
2002,여자,13. C56,난소,65-69세,136,16.3
2002,여자,13. C56,난소,70-74세,105,17.2
2002,여자,13. C56,난소,75-79세,73,18
2002,여자,13. C56,난소,80-84세,49,20.7
2002,여자,13. C56,난소,85세이상,22,13.9
2002,여자,13. C56,난소,연령전체,1472,6.1
2003,남녀전체,13. C56,난소,00-04세,5,0.2
2003,남녀전체,13. C56,난소,05-09세,9,0.3
2003,남녀전체,13. C56,난소,10-14세,21,0.6
2003,남녀전체,13. C56,난소,15-19세,28,0.9
2003,남녀전체,13. C56,난소,20-24세,61,1.5
2003,남녀전체,13. C56,난소,25-29세,63,1.6
2003,남녀전체,13. C56,난소,30-34세,75,1.6
2003,남녀전체,13. C56,난소,35-39세,86,2
2003,남녀전체,13. C56,난소,40-44세,152,3.4
2003,남녀전체,13. C56,난소,45-49세,193,5.4
2003,남녀전체,13. C56,난소,50-54세,175,6.9
2003,남녀전체,13. C56,난소,55-59세,157,7.6
2003,남녀전체,13. C56,난소,60-64세,145,7.2
2003,남녀전체,13. C56,난소,65-69세,118,7.6
2003,남녀전체,13. C56,난소,70-74세,96,9.4
2003,남녀전체,13. C56,난소,75-79세,53,8.2
2003,남녀전체,13. C56,난소,80-84세,30,8
2003,남녀전체,13. C56,난소,85세이상,18,8.3
2003,남녀전체,13. C56,난소,연령전체,1485,3.1
2003,남자,13. C56,난소,00-04세,0,
2003,남자,13. C56,난소,05-09세,0,
2003,남자,13. C56,난소,10-14세,0,
2003,남자,13. C56,난소,15-19세,0,
2003,남자,13. C56,난소,20-24세,0,
2003,남자,13. C56,난소,25-29세,0,
2003,남자,13. C56,난소,30-34세,0,
2003,남자,13. C56,난소,35-39세,0,
2003,남자,13. C56,난소,40-44세,0,
2003,남자,13. C56,난소,45-49세,0,
2003,남자,13. C56,난소,50-54세,0,
2003,남자,13. C56,난소,55-59세,0,
2003,남자,13. C56,난소,60-64세,0,
2003,남자,13. C56,난소,65-69세,0,
2003,남자,13. C56,난소,70-74세,0,
2003,남자,13. C56,난소,75-79세,0,
2003,남자,13. C56,난소,80-84세,0,
2003,남자,13. C56,난소,85세이상,0,
2003,남자,13. C56,난소,연령전체,0,
2003,여자,13. C56,난소,00-04세,5,0.4
2003,여자,13. C56,난소,05-09세,9,0.6
2003,여자,13. C56,난소,10-14세,21,1.3
2003,여자,13. C56,난소,15-19세,28,1.8
2003,여자,13. C56,난소,20-24세,61,3.1
2003,여자,13. C56,난소,25-29세,63,3.2
2003,여자,13. C56,난소,30-34세,75,3.3
2003,여자,13. C56,난소,35-39세,86,4.1
2003,여자,13. C56,난소,40-44세,152,7
2003,여자,13. C56,난소,45-49세,193,11
2003,여자,13. C56,난소,50-54세,175,13.8
2003,여자,13. C56,난소,55-59세,157,14.9
2003,여자,13. C56,난소,60-64세,145,13.5
2003,여자,13. C56,난소,65-69세,118,13.6
2003,여자,13. C56,난소,70-74세,96,15.1
2003,여자,13. C56,난소,75-79세,53,12.6
2003,여자,13. C56,난소,80-84세,30,11.7
2003,여자,13. C56,난소,85세이상,18,10.9
2003,여자,13. C56,난소,연령전체,1485,6.2
2004,남녀전체,13. C56,난소,00-04세,2,0.1
2004,남녀전체,13. C56,난소,05-09세,9,0.3
2004,남녀전체,13. C56,난소,10-14세,11,0.3
2004,남녀전체,13. C56,난소,15-19세,26,0.8
2004,남녀전체,13. C56,난소,20-24세,54,1.4
2004,남녀전체,13. C56,난소,25-29세,45,1.2
2004,남녀전체,13. C56,난소,30-34세,72,1.6
2004,남녀전체,13. C56,난소,35-39세,94,2.2
2004,남녀전체,13. C56,난소,40-44세,143,3.2
2004,남녀전체,13. C56,난소,45-49세,220,5.8
2004,남녀전체,13. C56,난소,50-54세,196,7.4
2004,남녀전체,13. C56,난소,55-59세,151,7
2004,남녀전체,13. C56,난소,60-64세,131,6.5
2004,남녀전체,13. C56,난소,65-69세,136,8.4
2004,남녀전체,13. C56,난소,70-74세,105,9.7
2004,남녀전체,13. C56,난소,75-79세,82,12
2004,남녀전체,13. C56,난소,80-84세,47,11.8
2004,남녀전체,13. C56,난소,85세이상,38,16.7
2004,남녀전체,13. C56,난소,연령전체,1562,3.2
2004,남자,13. C56,난소,00-04세,0,
2004,남자,13. C56,난소,05-09세,0,
2004,남자,13. C56,난소,10-14세,0,
2004,남자,13. C56,난소,15-19세,0,
2004,남자,13. C56,난소,20-24세,0,
2004,남자,13. C56,난소,25-29세,0,
2004,남자,13. C56,난소,30-34세,0,
2004,남자,13. C56,난소,35-39세,0,
2004,남자,13. C56,난소,40-44세,0,
2004,남자,13. C56,난소,45-49세,0,
2004,남자,13. C56,난소,50-54세,0,
2004,남자,13. C56,난소,55-59세,0,
2004,남자,13. C56,난소,60-64세,0,
2004,남자,13. C56,난소,65-69세,0,
2004,남자,13. C56,난소,70-74세,0,
2004,남자,13. C56,난소,75-79세,0,
2004,남자,13. C56,난소,80-84세,0,
2004,남자,13. C56,난소,85세이상,0,
2004,남자,13. C56,난소,연령전체,0,
2004,여자,13. C56,난소,00-04세,2,0.2
2004,여자,13. C56,난소,05-09세,9,0.6
2004,여자,13. C56,난소,10-14세,11,0.7
2004,여자,13. C56,난소,15-19세,26,1.7
2004,여자,13. C56,난소,20-24세,54,2.8
2004,여자,13. C56,난소,25-29세,45,2.4
2004,여자,13. C56,난소,30-34세,72,3.2
2004,여자,13. C56,난소,35-39세,94,4.4
2004,여자,13. C56,난소,40-44세,143,6.6
2004,여자,13. C56,난소,45-49세,220,11.8
2004,여자,13. C56,난소,50-54세,196,15
2004,여자,13. C56,난소,55-59세,151,13.9
2004,여자,13. C56,난소,60-64세,131,12.3
2004,여자,13. C56,난소,65-69세,136,15.1
2004,여자,13. C56,난소,70-74세,105,15.8
2004,여자,13. C56,난소,75-79세,82,18.4
2004,여자,13. C56,난소,80-84세,47,17.2
2004,여자,13. C56,난소,85세이상,38,22.1
2004,여자,13. C56,난소,연령전체,1562,6.5
2005,남녀전체,13. C56,난소,00-04세,2,0.1
2005,남녀전체,13. C56,난소,05-09세,9,0.3
2005,남녀전체,13. C56,난소,10-14세,15,0.4
2005,남녀전체,13. C56,난소,15-19세,29,0.9
2005,남녀전체,13. C56,난소,20-24세,58,1.5
2005,남녀전체,13. C56,난소,25-29세,55,1.4
2005,남녀전체,13. C56,난소,30-34세,85,1.9
2005,남녀전체,13. C56,난소,35-39세,98,2.2
2005,남녀전체,13. C56,난소,40-44세,163,3.8
2005,남녀전체,13. C56,난소,45-49세,230,5.8
2005,남녀전체,13. C56,난소,50-54세,187,6.6
2005,남녀전체,13. C56,난소,55-59세,174,7.7
2005,남녀전체,13. C56,난소,60-64세,167,8.4
2005,남녀전체,13. C56,난소,65-69세,134,8
2005,남녀전체,13. C56,난소,70-74세,104,8.9
2005,남녀전체,13. C56,난소,75-79세,85,11.7
2005,남녀전체,13. C56,난소,80-84세,45,10.8
2005,남녀전체,13. C56,난소,85세이상,42,17.4
2005,남녀전체,13. C56,난소,연령전체,1682,3.5
2005,남자,13. C56,난소,00-04세,0,
2005,남자,13. C56,난소,05-09세,0,
2005,남자,13. C56,난소,10-14세,0,
2005,남자,13. C56,난소,15-19세,0,
2005,남자,13. C56,난소,20-24세,0,
2005,남자,13. C56,난소,25-29세,0,
2005,남자,13. C56,난소,30-34세,0,
2005,남자,13. C56,난소,35-39세,0,
2005,남자,13. C56,난소,40-44세,0,
2005,남자,13. C56,난소,45-49세,0,
2005,남자,13. C56,난소,50-54세,0,
2005,남자,13. C56,난소,55-59세,0,
2005,남자,13. C56,난소,60-64세,0,
2005,남자,13. C56,난소,65-69세,0,
2005,남자,13. C56,난소,70-74세,0,
2005,남자,13. C56,난소,75-79세,0,
2005,남자,13. C56,난소,80-84세,0,
2005,남자,13. C56,난소,85세이상,0,
2005,남자,13. C56,난소,연령전체,0,
2005,여자,13. C56,난소,00-04세,2,0.2
2005,여자,13. C56,난소,05-09세,9,0.6
2005,여자,13. C56,난소,10-14세,15,0.9
2005,여자,13. C56,난소,15-19세,29,1.9
2005,여자,13. C56,난소,20-24세,58,3.1
2005,여자,13. C56,난소,25-29세,55,2.9
2005,여자,13. C56,난소,30-34세,85,3.9
2005,여자,13. C56,난소,35-39세,98,4.5
2005,여자,13. C56,난소,40-44세,163,7.7
2005,여자,13. C56,난소,45-49세,230,11.7
2005,여자,13. C56,난소,50-54세,187,13.3
2005,여자,13. C56,난소,55-59세,174,15.3
2005,여자,13. C56,난소,60-64세,167,15.9
2005,여자,13. C56,난소,65-69세,134,14.4
2005,여자,13. C56,난소,70-74세,104,14.8
2005,여자,13. C56,난소,75-79세,85,17.8
2005,여자,13. C56,난소,80-84세,45,15.8
2005,여자,13. C56,난소,85세이상,42,23.2
2005,여자,13. C56,난소,연령전체,1682,6.9
2006,남녀전체,13. C56,난소,00-04세,3,0.1
2006,남녀전체,13. C56,난소,05-09세,7,0.2
2006,남녀전체,13. C56,난소,10-14세,14,0.4
2006,남녀전체,13. C56,난소,15-19세,36,1.1
2006,남녀전체,13. C56,난소,20-24세,35,1
2006,남녀전체,13. C56,난소,25-29세,58,1.5
2006,남녀전체,13. C56,난소,30-34세,70,1.6
2006,남녀전체,13. C56,난소,35-39세,119,2.6
2006,남녀전체,13. C56,난소,40-44세,155,3.7
2006,남녀전체,13. C56,난소,45-49세,263,6.3
2006,남녀전체,13. C56,난소,50-54세,216,7
2006,남녀전체,13. C56,난소,55-59세,160,6.9
2006,남녀전체,13. C56,난소,60-64세,155,7.9
2006,남녀전체,13. C56,난소,65-69세,147,8.5
2006,남녀전체,13. C56,난소,70-74세,139,11.1
2006,남녀전체,13. C56,난소,75-79세,77,10
2006,남녀전체,13. C56,난소,80-84세,34,7.8
2006,남녀전체,13. C56,난소,85세이상,31,12
2006,남녀전체,13. C56,난소,연령전체,1719,3.5
2006,남자,13. C56,난소,00-04세,0,
2006,남자,13. C56,난소,05-09세,0,
2006,남자,13. C56,난소,10-14세,0,
2006,남자,13. C56,난소,15-19세,0,
2006,남자,13. C56,난소,20-24세,0,
2006,남자,13. C56,난소,25-29세,0,
2006,남자,13. C56,난소,30-34세,0,
2006,남자,13. C56,난소,35-39세,0,
2006,남자,13. C56,난소,40-44세,0,
2006,남자,13. C56,난소,45-49세,0,
2006,남자,13. C56,난소,50-54세,0,
2006,남자,13. C56,난소,55-59세,0,
2006,남자,13. C56,난소,60-64세,0,
2006,남자,13. C56,난소,65-69세,0,
2006,남자,13. C56,난소,70-74세,0,
2006,남자,13. C56,난소,75-79세,0,
2006,남자,13. C56,난소,80-84세,0,
2006,남자,13. C56,난소,85세이상,0,
2006,남자,13. C56,난소,연령전체,0,
2006,여자,13. C56,난소,00-04세,3,0.3
2006,여자,13. C56,난소,05-09세,7,0.5
2006,여자,13. C56,난소,10-14세,14,0.8
2006,여자,13. C56,난소,15-19세,36,2.4
2006,여자,13. C56,난소,20-24세,35,2
2006,여자,13. C56,난소,25-29세,58,3
2006,여자,13. C56,난소,30-34세,70,3.3
2006,여자,13. C56,난소,35-39세,119,5.4
2006,여자,13. C56,난소,40-44세,155,7.5
2006,여자,13. C56,난소,45-49세,263,12.8
2006,여자,13. C56,난소,50-54세,216,14.1
2006,여자,13. C56,난소,55-59세,160,13.7
2006,여자,13. C56,난소,60-64세,155,15
2006,여자,13. C56,난소,65-69세,147,15.5
2006,여자,13. C56,난소,70-74세,139,18.7
2006,여자,13. C56,난소,75-79세,77,15.2
2006,여자,13. C56,난소,80-84세,34,11.4
2006,여자,13. C56,난소,85세이상,31,16.1
2006,여자,13. C56,난소,연령전체,1719,7.1
2007,남녀전체,13. C56,난소,00-04세,2,0.1
2007,남녀전체,13. C56,난소,05-09세,12,0.4
2007,남녀전체,13. C56,난소,10-14세,18,0.5
2007,남녀전체,13. C56,난소,15-19세,40,1.2
2007,남녀전체,13. C56,난소,20-24세,44,1.3
2007,남녀전체,13. C56,난소,25-29세,57,1.4
2007,남녀전체,13. C56,난소,30-34세,78,1.9
2007,남녀전체,13. C56,난소,35-39세,116,2.5
2007,남녀전체,13. C56,난소,40-44세,172,4.1
2007,남녀전체,13. C56,난소,45-49세,295,6.8
2007,남녀전체,13. C56,난소,50-54세,244,7.4
2007,남녀전체,13. C56,난소,55-59세,190,7.9
2007,남녀전체,13. C56,난소,60-64세,165,8.4
2007,남녀전체,13. C56,난소,65-69세,172,9.4
2007,남녀전체,13. C56,난소,70-74세,118,8.9
2007,남녀전체,13. C56,난소,75-79세,107,13.1
2007,남녀전체,13. C56,난소,80-84세,73,16.1
2007,남녀전체,13. C56,난소,85세이상,28,10
2007,남녀전체,13. C56,난소,연령전체,1931,3.9
2007,남자,13. C56,난소,00-04세,0,
2007,남자,13. C56,난소,05-09세,0,
2007,남자,13. C56,난소,10-14세,0,
2007,남자,13. C56,난소,15-19세,0,
2007,남자,13. C56,난소,20-24세,0,
2007,남자,13. C56,난소,25-29세,0,
2007,남자,13. C56,난소,30-34세,0,
2007,남자,13. C56,난소,35-39세,0,
2007,남자,13. C56,난소,40-44세,0,
2007,남자,13. C56,난소,45-49세,0,
2007,남자,13. C56,난소,50-54세,0,
2007,남자,13. C56,난소,55-59세,0,
2007,남자,13. C56,난소,60-64세,0,
2007,남자,13. C56,난소,65-69세,0,
2007,남자,13. C56,난소,70-74세,0,
2007,남자,13. C56,난소,75-79세,0,
2007,남자,13. C56,난소,80-84세,0,
2007,남자,13. C56,난소,85세이상,0,
2007,남자,13. C56,난소,연령전체,0,
2007,여자,13. C56,난소,00-04세,2,0.2
2007,여자,13. C56,난소,05-09세,12,0.8
2007,여자,13. C56,난소,10-14세,18,1.1
2007,여자,13. C56,난소,15-19세,40,2.6
2007,여자,13. C56,난소,20-24세,44,2.7
2007,여자,13. C56,난소,25-29세,57,2.9
2007,여자,13. C56,난소,30-34세,78,3.8
2007,여자,13. C56,난소,35-39세,116,5.1
2007,여자,13. C56,난소,40-44세,172,8.5
2007,여자,13. C56,난소,45-49세,295,13.8
2007,여자,13. C56,난소,50-54세,244,14.9
2007,여자,13. C56,난소,55-59세,190,15.7
2007,여자,13. C56,난소,60-64세,165,16.2
2007,여자,13. C56,난소,65-69세,172,17.2
2007,여자,13. C56,난소,70-74세,118,15.1
2007,여자,13. C56,난소,75-79세,107,20.1
2007,여자,13. C56,난소,80-84세,73,23.5
2007,여자,13. C56,난소,85세이상,28,13.4
2007,여자,13. C56,난소,연령전체,1931,7.9
2008,남녀전체,13. C56,난소,00-04세,1,0
2008,남녀전체,13. C56,난소,05-09세,4,0.1
2008,남녀전체,13. C56,난소,10-14세,22,0.6
2008,남녀전체,13. C56,난소,15-19세,31,0.9
2008,남녀전체,13. C56,난소,20-24세,46,1.4
2008,남녀전체,13. C56,난소,25-29세,62,1.5
2008,남녀전체,13. C56,난소,30-34세,62,1.6
2008,남녀전체,13. C56,난소,35-39세,126,2.8
2008,남녀전체,13. C56,난소,40-44세,191,4.5
2008,남녀전체,13. C56,난소,45-49세,285,6.5
2008,남녀전체,13. C56,난소,50-54세,275,7.8
2008,남녀전체,13. C56,난소,55-59세,162,6.5
2008,남녀전체,13. C56,난소,60-64세,153,7.7
2008,남녀전체,13. C56,난소,65-69세,178,9.3
2008,남녀전체,13. C56,난소,70-74세,126,9
2008,남녀전체,13. C56,난소,75-79세,94,10.8
2008,남녀전체,13. C56,난소,80-84세,57,12
2008,남녀전체,13. C56,난소,85세이상,35,11.3
2008,남녀전체,13. C56,난소,연령전체,1910,3.9
2008,남자,13. C56,난소,00-04세,0,
2008,남자,13. C56,난소,05-09세,0,
2008,남자,13. C56,난소,10-14세,0,
2008,남자,13. C56,난소,15-19세,0,
2008,남자,13. C56,난소,20-24세,0,
2008,남자,13. C56,난소,25-29세,0,
2008,남자,13. C56,난소,30-34세,0,
2008,남자,13. C56,난소,35-39세,0,
2008,남자,13. C56,난소,40-44세,0,
2008,남자,13. C56,난소,45-49세,0,
2008,남자,13. C56,난소,50-54세,0,
2008,남자,13. C56,난소,55-59세,0,
2008,남자,13. C56,난소,60-64세,0,
2008,남자,13. C56,난소,65-69세,0,
2008,남자,13. C56,난소,70-74세,0,
2008,남자,13. C56,난소,75-79세,0,
2008,남자,13. C56,난소,80-84세,0,
2008,남자,13. C56,난소,85세이상,0,
